metric_row_id,metric_family,metric_name,aggregation_grain,run_mode,dataset_id,system_id,baseline_system_id,split_schedule_id,initialization_schedule_id,specialist_composition_id,trace_field,agreement_target,compared_metric,row_count,repetition_unit_count,observation_count,pair_count,row_alignment_group_count,mean_value,sample_variance,standard_deviation,standard_error,confidence_level,confidence_method,confidence_interval_width,ci_width_comparison_to_pure,binary_pairwise_agreement,decision_pairwise_agreement,probability_pairwise_stability,mean_abs_probability_difference,consensus_applicability,consensus_field,consensus_pairwise_stability,score_probability_pairwise_stability,mean_row_level_variance,field_exact_repeat_rate,exact_trace_hash_repeat_rate,normalized_trace_distance_mean,normalized_trace_similarity,kappa_agreement,expected_agreement,zero_division_policy,pure_mavs_reference_value,baseline_value,delta_value,direction_vs_baseline,metric_definition_version,source_input_hash,source_backend
436ed8ff6245d512434bb0db,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_03,init_schedule_02,rf_gbt_pair,,decision,,,,270,3915,9,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.5555555555555556,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
f86841de973052dfb5c030ff,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_03,init_schedule_02,rf_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.9236270753512132,,,,,,,,,,,,,0.838160972998763,0.5280932784636488,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
f5b7ab9f3f276d0b73ed13a6,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_03,init_schedule_03,full_rf_gbt_mlp,,decision,,,,270,3915,9,,,,,,,,,0.9925925925925926,,,,,,,,,,,,,0.983424396832218,0.5531138545953361,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
e082fc3b14643fe53630f536,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_03,init_schedule_03,gbt_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.9793103448275862,,,,,,,,,,,,,0.9541863841179464,0.548395061728395,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
00d2bdb904f38375dc7a11d7,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_03,init_schedule_03,rf_gbt_pair,,decision,,,,270,3915,9,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.5555555555555556,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
445710f0f1059a8275bec724,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_03,init_schedule_03,rf_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.9108556832694764,,,,,,,,,,,,,0.8124496193461711,0.5246913580246914,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
efa36f22ed97d766f94b90e7,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_04,init_schedule_01,full_rf_gbt_mlp,,decision,,,,270,3915,9,,,,,,,,,0.9588761174968071,,,,,,,,,,,,,0.9155083976528167,0.513278463648834,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
d5d480d90e524dbdf13ff51b,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_04,init_schedule_01,gbt_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.9734355044699873,,,,,,,,,,,,,0.9457973655357723,0.5099039780521262,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
de0d184d4561046c20930d98,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_04,init_schedule_01,rf_gbt_pair,,decision,,,,270,3915,9,,,,,,,,,0.9466155810983398,,,,,,,,,,,,,0.8891183503923007,0.5185459533607681,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
6675c4405df32a299d8ec513,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_04,init_schedule_01,rf_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.9448275862068966,,,,,,,,,,,,,0.8850574712643678,0.52,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
